epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,4292.59,1.61074,0.896,1.0247,0.56778,0.5457,0.49221,0.23123,1.89812,2.22901,0.96729,0.008317,0.008317,0.008317
36,4410.41,1.59708,0.88487,1.02328,0.60501,0.56282,0.53464,0.25506,1.8592,2.21895,0.96106,0.0082675,0.0082675,0.0082675
37,4528.37,1.59351,0.88597,1.02053,0.58873,0.54048,0.48439,0.22588,1.85857,2.35234,0.94689,0.008218,0.008218,0.008218
38,4646.1,1.59642,0.88708,1.0243,0.58318,0.56121,0.50894,0.23671,1.87675,2.25116,0.95239,0.0081685,0.0081685,0.0081685
39,4765.11,1.60326,0.88621,1.02243,0.57129,0.55598,0.524,0.24182,1.86646,2.20014,0.95613,0.008119,0.008119,0.008119
40,4883.13,1.59544,0.88309,1.01401,0.57262,0.55493,0.50868,0.23614,1.84958,2.23958,0.95284,0.0080695,0.0080695,0.0080695
41,5002.5,1.58373,0.86782,1.01895,0.57486,0.57033,0.51546,0.24406,1.84331,2.23755,0.95156,0.00802,0.00802,0.00802
42,5119.99,1.59122,0.87246,1.02311,0.5737,0.57618,0.5248,0.2498,1.84754,2.22207,0.95328,0.0079705,0.0079705,0.0079705
43,5238.23,1.57941,0.87114,1.02064,0.571,0.56623,0.52184,0.24787,1.85379,2.18803,0.95435,0.007921,0.007921,0.007921
44,5358.49,1.5796,0.87912,1.02175,0.58805,0.55652,0.53005,0.24986,1.86057,2.18966,0.95222,0.0078715,0.0078715,0.0078715
45,5478.28,1.57047,0.87443,1.01477,0.59304,0.55817,0.52116,0.24845,1.85514,2.18058,0.9526,0.007822,0.007822,0.007822
46,5597.95,1.5773,0.86725,1.02181,0.63148,0.52657,0.53645,0.25959,1.84631,2.19155,0.95273,0.0077725,0.0077725,0.0077725
47,5717.71,1.57234,0.8734,1.01559,0.62866,0.53154,0.53197,0.25254,1.85001,2.22876,0.95348,0.007723,0.007723,0.007723
48,5838.13,1.59288,0.87429,1.02347,0.61999,0.5334,0.54068,0.25622,1.85255,2.17437,0.95598,0.0076735,0.0076735,0.0076735
49,5958.94,1.56835,0.86363,1.01358,0.62179,0.5393,0.54831,0.26012,1.85206,2.14471,0.95551,0.007624,0.007624,0.007624
50,6079.36,1.56878,0.87163,1.01172,0.61869,0.54133,0.53488,0.25223,1.85706,2.16437,0.95476,0.0075745,0.0075745,0.0075745
51,6198.11,1.57091,0.86512,1.013,0.62535,0.54423,0.53276,0.2501,1.8628,2.18494,0.9541,0.007525,0.007525,0.007525
52,6316.91,1.55123,0.86127,1.00471,0.6152,0.55064,0.53556,0.25173,1.86229,2.17805,0.95354,0.0074755,0.0074755,0.0074755
53,6438.74,1.55663,0.85239,1.00877,0.61276,0.55234,0.5247,0.24759,1.85779,2.2005,0.95311,0.007426,0.007426,0.007426
54,6560.11,1.5578,0.84958,1.01077,0.62016,0.54409,0.52195,0.24811,1.85655,2.21754,0.95336,0.0073765,0.0073765,0.0073765
55,6687.48,1.56699,0.86015,1.01308,0.62169,0.54097,0.52567,0.24929,1.85618,2.1991,0.95333,0.007327,0.007327,0.007327
56,6808.47,1.55323,0.84777,1.01096,0.61855,0.55148,0.52949,0.25021,1.85507,2.21892,0.95343,0.0072775,0.0072775,0.0072775
57,6924.1,1.55572,0.85288,1.0088,0.6299,0.55453,0.53521,0.25261,1.85595,2.20961,0.95357,0.007228,0.007228,0.007228
58,7042.43,1.54943,0.84871,1.01125,0.62404,0.5598,0.53842,0.25713,1.8552,2.20599,0.95352,0.0071785,0.0071785,0.0071785
59,7160.5,1.54819,0.84925,1.00696,0.62338,0.56461,0.53855,0.25622,1.85791,2.20445,0.95488,0.007129,0.007129,0.007129
60,7282.51,1.55413,0.85639,1.01454,0.62636,0.56686,0.5395,0.25557,1.85953,2.20681,0.9554,0.0070795,0.0070795,0.0070795
61,7401.13,1.54909,0.84076,1.00955,0.63291,0.56498,0.54408,0.25766,1.85663,2.1905,0.95456,0.00703,0.00703,0.00703
62,7518.53,1.55333,0.841,1.01617,0.64274,0.56124,0.54423,0.25874,1.85565,2.18984,0.95324,0.0069805,0.0069805,0.0069805
63,7634.86,1.55419,0.85558,1.01064,0.64644,0.56035,0.54336,0.25871,1.85313,2.19145,0.95272,0.006931,0.006931,0.006931
64,7753.32,1.54195,0.84777,1.00989,0.64587,0.555,0.54156,0.25768,1.85328,2.19673,0.95244,0.0068815,0.0068815,0.0068815
65,7872.18,1.54254,0.84175,1.00436,0.6422,0.55866,0.54222,0.25913,1.85509,2.19897,0.95335,0.006832,0.006832,0.006832
66,7989.96,1.54675,0.83763,1.00729,0.6446,0.56261,0.5415,0.25916,1.85489,2.20716,0.95304,0.0067825,0.0067825,0.0067825
67,8107.35,1.5354,0.84254,1.01053,0.64858,0.56417,0.54229,0.2587,1.85496,2.20812,0.95312,0.006733,0.006733,0.006733
68,8224.8,1.5495,0.84587,1.00994,0.64776,0.56505,0.54159,0.25888,1.85403,2.21153,0.95278,0.0066835,0.0066835,0.0066835
69,8343.81,1.52639,0.83225,1.00405,0.64484,0.56518,0.54234,0.25983,1.85326,2.21614,0.95275,0.006634,0.006634,0.006634
70,8468.48,1.53606,0.83027,1.00811,0.64636,0.56996,0.54354,0.25994,1.85375,2.21961,0.95303,0.0065845,0.0065845,0.0065845
71,8587.22,1.52814,0.8284,1.0071,0.64363,0.56975,0.54312,0.25966,1.85459,2.22817,0.95304,0.006535,0.006535,0.006535
72,8707.81,1.53361,0.83778,1.00588,0.64401,0.56839,0.54285,0.25934,1.85587,2.23362,0.95326,0.0064855,0.0064855,0.0064855
73,8827.86,1.52692,0.83415,1.01133,0.64348,0.56904,0.54194,0.25822,1.85726,2.24183,0.95329,0.006436,0.006436,0.006436
74,8947.23,1.52417,0.83092,1.00348,0.64514,0.56906,0.54338,0.2592,1.85917,2.24426,0.95362,0.0063865,0.0063865,0.0063865
75,9067.86,1.52614,0.82409,1.00862,0.64472,0.56991,0.54337,0.25921,1.85899,2.23767,0.95335,0.006337,0.006337,0.006337
76,9187.92,1.50615,0.81676,0.99669,0.64007,0.57266,0.54424,0.25895,1.85943,2.23757,0.95336,0.0062875,0.0062875,0.0062875
77,9307.49,1.51877,0.82131,1.00233,0.63853,0.57365,0.54692,0.25929,1.86114,2.24061,0.95386,0.006238,0.006238,0.006238
78,9426.93,1.51275,0.81785,1.00333,0.63264,0.57412,0.54608,0.25919,1.86221,2.24187,0.95378,0.0061885,0.0061885,0.0061885
79,9547.06,1.50134,0.82323,1.00466,0.62974,0.57332,0.54592,0.25906,1.86303,2.24786,0.95404,0.006139,0.006139,0.006139
80,9666.09,1.51645,0.82372,1.00231,0.62693,0.5725,0.5458,0.25809,1.86456,2.25012,0.95407,0.0060895,0.0060895,0.0060895
81,9787.39,1.51964,0.81925,1.00445,0.62653,0.57326,0.54495,0.2575,1.86458,2.25729,0.95409,0.00604,0.00604,0.00604
82,9910.42,1.50485,0.82323,0.99504,0.62417,0.57248,0.54345,0.2573,1.86547,2.26376,0.95432,0.0059905,0.0059905,0.0059905
83,10035.1,1.50145,0.8104,0.9966,0.62354,0.57058,0.54381,0.25706,1.86601,2.27095,0.95447,0.005941,0.005941,0.005941
84,10161.6,1.49848,0.81236,0.99547,0.623,0.57285,0.54489,0.25784,1.86755,2.27828,0.95467,0.0058915,0.0058915,0.0058915
85,10291.1,1.49039,0.80865,0.99846,0.62291,0.57295,0.5456,0.25746,1.86883,2.28418,0.95493,0.005842,0.005842,0.005842
86,10413.9,1.49886,0.80893,0.99664,0.62365,0.57277,0.5457,0.25778,1.86958,2.29123,0.95529,0.0057925,0.0057925,0.0057925
87,10533.8,1.49359,0.80471,0.99434,0.62267,0.57191,0.54625,0.25745,1.87156,2.2938,0.95564,0.005743,0.005743,0.005743
88,10688.1,1.4991,0.80274,0.99535,0.62029,0.56934,0.54704,0.2582,1.87146,2.2989,0.95568,0.0056935,0.0056935,0.0056935
89,10817.4,1.49104,0.80456,0.99679,0.61911,0.56749,0.54469,0.2585,1.87209,2.3003,0.95577,0.005644,0.005644,0.005644
90,10938.6,1.48931,0.80348,0.99497,0.61894,0.56645,0.54607,0.25948,1.87183,2.30356,0.9556,0.0055945,0.0055945,0.0055945
91,11060.2,1.49131,0.799,0.99264,0.62,0.56572,0.54754,0.2601,1.87214,2.3021,0.95554,0.005545,0.005545,0.005545
92,11181,1.50171,0.80749,0.99511,0.61832,0.56545,0.54605,0.25957,1.87204,2.30252,0.95555,0.0054955,0.0054955,0.0054955
93,11301.7,1.47723,0.79434,0.99382,0.61623,0.56712,0.54665,0.26042,1.87191,2.30227,0.95537,0.005446,0.005446,0.005446
94,11421.1,1.48459,0.80255,0.9907,0.61706,0.56816,0.54861,0.26037,1.87233,2.309,0.95533,0.0053965,0.0053965,0.0053965
95,11542.7,1.47432,0.79869,0.99546,0.62286,0.5641,0.54887,0.2606,1.87241,2.30895,0.95522,0.005347,0.005347,0.005347
96,11665.7,1.49411,0.79943,0.9944,0.62383,0.5621,0.54902,0.26086,1.87291,2.3114,0.9554,0.0052975,0.0052975,0.0052975
97,11789.8,1.48576,0.79953,0.99408,0.61402,0.56841,0.54818,0.26083,1.87352,2.31548,0.95537,0.005248,0.005248,0.005248
98,11909.3,1.47979,0.7991,0.98869,0.6199,0.56547,0.54887,0.26102,1.87381,2.31254,0.95536,0.0051985,0.0051985,0.0051985
99,12029.3,1.4846,0.79798,0.99322,0.61399,0.56677,0.54839,0.26093,1.87468,2.31519,0.95533,0.005149,0.005149,0.005149
100,12152,1.46872,0.79195,0.99121,0.61524,0.56746,0.54938,0.2614,1.87449,2.31611,0.95537,0.0050995,0.0050995,0.0050995
101,12274.5,1.47585,0.78673,0.98858,0.61676,0.56519,0.54935,0.26156,1.87426,2.31993,0.95539,0.00505,0.00505,0.00505
102,12394.7,1.4615,0.77976,0.98843,0.61737,0.56649,0.54949,0.26128,1.87505,2.32337,0.95573,0.0050005,0.0050005,0.0050005
103,12515.8,1.46962,0.7998,0.98864,0.61865,0.56566,0.55005,0.26196,1.87546,2.324,0.9558,0.004951,0.004951,0.004951
104,12637.7,1.46269,0.78489,0.98279,0.61764,0.5693,0.55048,0.26277,1.87567,2.3225,0.95566,0.0049015,0.0049015,0.0049015
105,12758.4,1.4679,0.78714,0.98988,0.61392,0.57014,0.55021,0.26251,1.87593,2.32806,0.95581,0.004852,0.004852,0.004852
106,12878,1.45755,0.78434,0.99266,0.61283,0.57,0.55031,0.26275,1.87629,2.3313,0.95597,0.0048025,0.0048025,0.0048025
107,12999,1.45498,0.78238,0.98889,0.61138,0.57026,0.54983,0.26263,1.87702,2.33854,0.95625,0.004753,0.004753,0.004753
108,13120.7,1.45838,0.78262,0.99082,0.62199,0.56207,0.55037,0.26337,1.87774,2.3405,0.95626,0.0047035,0.0047035,0.0047035
109,13245.1,1.46556,0.78018,0.9808,0.6254,0.55846,0.54936,0.26243,1.87951,2.34434,0.9564,0.004654,0.004654,0.004654
110,13367.6,1.46192,0.78086,0.98595,0.62679,0.5547,0.54844,0.26186,1.87966,2.34576,0.95651,0.0046045,0.0046045,0.0046045
111,13488.7,1.45336,0.77565,0.97977,0.62464,0.55672,0.54855,0.2621,1.88095,2.34525,0.95669,0.004555,0.004555,0.004555
112,13612.4,1.45185,0.77639,0.98752,0.62359,0.55491,0.54875,0.26243,1.88075,2.34822,0.95668,0.0045055,0.0045055,0.0045055
113,13733,1.45141,0.77005,0.98437,0.62258,0.55635,0.54928,0.26305,1.88098,2.34717,0.95665,0.004456,0.004456,0.004456
114,13853,1.45025,0.7712,0.98481,0.6226,0.55645,0.5494,0.2627,1.88235,2.35075,0.95682,0.0044065,0.0044065,0.0044065
115,13971.1,1.43934,0.76627,0.97771,0.62247,0.55736,0.54985,0.26238,1.88376,2.35089,0.95702,0.004357,0.004357,0.004357
116,14089.8,1.45111,0.77029,0.98374,0.62029,0.55926,0.55037,0.26258,1.88473,2.35191,0.95708,0.0043075,0.0043075,0.0043075
117,14210.1,1.44843,0.77273,0.9794,0.62004,0.55822,0.55046,0.26306,1.88502,2.35357,0.95715,0.004258,0.004258,0.004258
118,14329.9,1.44359,0.77352,0.98501,0.62109,0.55889,0.55001,0.26252,1.88616,2.35665,0.9572,0.0042085,0.0042085,0.0042085
119,14453.9,1.44966,0.76698,0.98468,0.61896,0.55981,0.54988,0.26272,1.88607,2.35922,0.95727,0.004159,0.004159,0.004159
120,14578.7,1.44296,0.76471,0.98493,0.61989,0.56062,0.55132,0.26311,1.88617,2.35743,0.9571,0.0041095,0.0041095,0.0041095
121,14700.9,1.43183,0.75479,0.9782,0.62092,0.5611,0.55278,0.26385,1.88664,2.35668,0.95706,0.00406,0.00406,0.00406
122,14824.3,1.4285,0.75775,0.98136,0.61996,0.56319,0.55405,0.26386,1.88705,2.35633,0.95708,0.0040105,0.0040105,0.0040105
123,14951.3,1.43099,0.76581,0.97958,0.62161,0.56313,0.5541,0.26397,1.88678,2.35857,0.95708,0.003961,0.003961,0.003961
124,15074.9,1.43676,0.76538,0.97966,0.62169,0.5645,0.55363,0.26403,1.8872,2.36294,0.95712,0.0039115,0.0039115,0.0039115
125,15200.1,1.42818,0.76031,0.97856,0.62307,0.5584,0.55285,0.26336,1.8874,2.36838,0.95707,0.003862,0.003862,0.003862
126,15321.3,1.42709,0.76061,0.978,0.62468,0.55703,0.55537,0.26369,1.88696,2.36684,0.95698,0.0038125,0.0038125,0.0038125
127,15442.4,1.43489,0.76128,0.97828,0.62505,0.55672,0.55574,0.26385,1.88675,2.36483,0.95696,0.003763,0.003763,0.003763
128,15564.5,1.42266,0.7546,0.97985,0.62582,0.55748,0.55627,0.26459,1.88616,2.36358,0.95682,0.0037135,0.0037135,0.0037135
129,15691,1.42607,0.74895,0.97973,0.62597,0.55656,0.55615,0.26532,1.88633,2.36649,0.95698,0.003664,0.003664,0.003664
130,15816.4,1.41863,0.75318,0.97627,0.62707,0.55788,0.55639,0.26536,1.88716,2.36711,0.95702,0.0036145,0.0036145,0.0036145
131,15944.4,1.40205,0.74052,0.96955,0.6276,0.55742,0.55506,0.26467,1.88849,2.37382,0.95729,0.003565,0.003565,0.003565
132,16068.6,1.42442,0.75224,0.97797,0.62585,0.55619,0.5542,0.26443,1.8886,2.37409,0.9572,0.0035155,0.0035155,0.0035155
133,16196.1,1.41019,0.74955,0.97342,0.62475,0.55669,0.55463,0.26445,1.88937,2.37932,0.95739,0.003466,0.003466,0.003466
134,16324,1.40441,0.74344,0.9717,0.62197,0.55411,0.55423,0.26478,1.88885,2.38192,0.95723,0.0034165,0.0034165,0.0034165
135,16452.4,1.40683,0.74371,0.97257,0.62329,0.55237,0.55484,0.26493,1.889,2.38489,0.95726,0.003367,0.003367,0.003367
136,16581.6,1.39308,0.7395,0.97285,0.62259,0.55369,0.55519,0.26473,1.88985,2.38454,0.95732,0.0033175,0.0033175,0.0033175
137,16710.8,1.39945,0.73814,0.96856,0.62397,0.55201,0.55467,0.26453,1.89095,2.38728,0.95744,0.003268,0.003268,0.003268
138,16835.3,1.40338,0.73684,0.97465,0.62171,0.5566,0.55474,0.26494,1.89166,2.38945,0.9575,0.0032185,0.0032185,0.0032185
139,16956.4,1.39669,0.73642,0.97124,0.61852,0.5622,0.5552,0.26533,1.89266,2.39405,0.95775,0.003169,0.003169,0.003169
140,17077.7,1.39441,0.73443,0.97216,0.61144,0.56904,0.55515,0.26508,1.89381,2.39483,0.9579,0.0031195,0.0031195,0.0031195
141,17196.5,1.4015,0.73724,0.96831,0.61105,0.57159,0.55554,0.26557,1.89385,2.39428,0.95787,0.00307,0.00307,0.00307
142,17316.6,1.38561,0.73292,0.96595,0.61319,0.56688,0.55527,0.2659,1.89475,2.3928,0.95807,0.0030205,0.0030205,0.0030205
143,17438,1.38889,0.73228,0.96442,0.61021,0.56904,0.5558,0.26666,1.8961,2.39504,0.95824,0.002971,0.002971,0.002971
144,17558.2,1.388,0.7364,0.96612,0.62052,0.55477,0.55598,0.26703,1.89693,2.39926,0.95838,0.0029215,0.0029215,0.0029215
145,17681.1,1.38048,0.72928,0.96703,0.62105,0.55357,0.5566,0.26699,1.89744,2.39981,0.95855,0.002872,0.002872,0.002872
146,17801.4,1.39143,0.73241,0.96924,0.61832,0.55533,0.55662,0.26716,1.89797,2.40114,0.95872,0.0028225,0.0028225,0.0028225
147,17921,1.37397,0.72859,0.96547,0.61965,0.55531,0.55745,0.26765,1.89883,2.40278,0.95904,0.002773,0.002773,0.002773
148,18042.3,1.37819,0.72009,0.96706,0.6227,0.55342,0.55687,0.26711,1.89868,2.40439,0.95903,0.0027235,0.0027235,0.0027235
149,18165.5,1.37467,0.72057,0.96306,0.62353,0.55106,0.55574,0.26662,1.89986,2.41078,0.95932,0.002674,0.002674,0.002674
150,18292,1.36804,0.72228,0.96853,0.62009,0.54991,0.55581,0.26718,1.89989,2.41234,0.95928,0.0026245,0.0026245,0.0026245
151,18418.6,1.37227,0.72491,0.96333,0.62706,0.54849,0.55825,0.26747,1.90095,2.41223,0.95938,0.002575,0.002575,0.002575
152,18545.4,1.36477,0.71522,0.96064,0.6286,0.54745,0.5572,0.26804,1.90114,2.41035,0.95949,0.0025255,0.0025255,0.0025255
153,18674.4,1.36038,0.7143,0.96393,0.62838,0.54785,0.55731,0.26854,1.90233,2.41121,0.95974,0.002476,0.002476,0.002476
154,18801.5,1.36975,0.71919,0.96463,0.6313,0.54653,0.55673,0.26885,1.90314,2.41497,0.95968,0.0024265,0.0024265,0.0024265
155,18925.5,1.37026,0.71501,0.96251,0.6326,0.54454,0.55773,0.26876,1.90381,2.41551,0.95988,0.002377,0.002377,0.002377
156,19053.3,1.35996,0.71608,0.96039,0.63411,0.54302,0.5584,0.2692,1.90495,2.4159,0.96011,0.0023275,0.0023275,0.0023275
157,19180.6,1.36116,0.71314,0.96142,0.63465,0.54093,0.55878,0.26965,1.90508,2.41707,0.96022,0.002278,0.002278,0.002278
158,19307.4,1.36138,0.71727,0.96166,0.6353,0.54048,0.55902,0.26964,1.9054,2.41922,0.96025,0.0022285,0.0022285,0.0022285
159,19434.9,1.34476,0.70122,0.9631,0.63842,0.53705,0.55961,0.26973,1.90608,2.41738,0.96046,0.002179,0.002179,0.002179
160,19564.3,1.35459,0.71173,0.96006,0.63926,0.53675,0.56019,0.27091,1.90537,2.41634,0.96025,0.0021295,0.0021295,0.0021295
161,19692,1.3524,0.70127,0.96024,0.64182,0.53612,0.5602,0.27075,1.90716,2.4198,0.96048,0.00208,0.00208,0.00208
162,19819.7,1.35695,0.71175,0.95944,0.64091,0.53647,0.56118,0.27103,1.90638,2.4153,0.96042,0.0020305,0.0020305,0.0020305
163,19950.3,1.33588,0.70747,0.96088,0.64066,0.53494,0.56145,0.27064,1.90734,2.41797,0.96067,0.001981,0.001981,0.001981
164,20075.1,1.33617,0.6985,0.95953,0.63879,0.53647,0.56151,0.27116,1.90809,2.41647,0.9608,0.0019315,0.0019315,0.0019315
165,20198.3,1.33513,0.69506,0.95592,0.63047,0.54266,0.56261,0.27117,1.90848,2.41153,0.96095,0.001882,0.001882,0.001882
166,20318.6,1.34102,0.69954,0.95429,0.64247,0.5349,0.56293,0.27172,1.90891,2.41429,0.96124,0.0018325,0.0018325,0.0018325
167,20439,1.33351,0.70242,0.95687,0.64373,0.53492,0.56289,0.27184,1.90971,2.41311,0.96132,0.001783,0.001783,0.001783
168,20557.8,1.33006,0.69329,0.95472,0.64439,0.53349,0.56339,0.27176,1.91074,2.41387,0.96162,0.0017335,0.0017335,0.0017335
169,20676.9,1.32651,0.69038,0.95506,0.64017,0.53636,0.56349,0.27117,1.91059,2.41325,0.9618,0.001684,0.001684,0.001684
170,20798,1.32445,0.68748,0.95256,0.64208,0.53393,0.56362,0.27156,1.91145,2.41144,0.96205,0.0016345,0.0016345,0.0016345
171,20915.8,1.33484,0.6953,0.95915,0.64154,0.53395,0.56298,0.27112,1.91241,2.41694,0.96228,0.001585,0.001585,0.001585
172,21035.8,1.31797,0.68607,0.95113,0.64145,0.53324,0.56342,0.27166,1.91396,2.41852,0.9626,0.0015355,0.0015355,0.0015355
173,21157.4,1.31282,0.68355,0.9499,0.65245,0.5273,0.56488,0.27171,1.91504,2.4236,0.96279,0.001486,0.001486,0.001486
174,21278.5,1.31188,0.68491,0.9546,0.65209,0.52705,0.56602,0.27204,1.91619,2.42336,0.96298,0.0014365,0.0014365,0.0014365
175,21398.7,1.30958,0.6769,0.95323,0.65054,0.52619,0.56495,0.27189,1.91659,2.42345,0.96321,0.001387,0.001387,0.001387
176,21519.7,1.30662,0.68474,0.95041,0.65112,0.52529,0.5657,0.27152,1.91741,2.42707,0.96341,0.0013375,0.0013375,0.0013375
177,21638.8,1.3064,0.68204,0.95193,0.65302,0.52513,0.56556,0.27158,1.91755,2.43104,0.9634,0.001288,0.001288,0.001288
178,21757.6,1.31628,0.68474,0.95156,0.6558,0.52494,0.56748,0.27211,1.91737,2.43267,0.96364,0.0012385,0.0012385,0.0012385
179,21875.7,1.30115,0.68221,0.94978,0.65646,0.52546,0.56847,0.27267,1.91717,2.43231,0.96366,0.001189,0.001189,0.001189
180,21994.8,1.30481,0.67722,0.94351,0.65489,0.52505,0.56775,0.27249,1.91675,2.43205,0.96363,0.0011395,0.0011395,0.0011395
181,22113.7,1.29899,0.67947,0.95032,0.6561,0.52612,0.56847,0.27308,1.91651,2.43576,0.96388,0.00109,0.00109,0.00109
182,22232.5,1.29578,0.67632,0.94449,0.65544,0.52464,0.56833,0.27308,1.91727,2.43949,0.96407,0.0010405,0.0010405,0.0010405
183,22352.5,1.29239,0.66778,0.94647,0.65663,0.52488,0.56819,0.27327,1.91811,2.44197,0.96429,0.000991,0.000991,0.000991
184,22471.1,1.28763,0.66351,0.94676,0.6575,0.52506,0.56867,0.27331,1.91798,2.44211,0.96458,0.0009415,0.0009415,0.0009415
185,22589.1,1.28574,0.66419,0.94037,0.65973,0.52506,0.56905,0.273,1.9196,2.4453,0.96499,0.000892,0.000892,0.000892
186,22709.6,1.28776,0.671,0.944,0.66075,0.52573,0.56934,0.27334,1.92093,2.4467,0.96551,0.0008425,0.0008425,0.0008425
187,22829.5,1.28282,0.66499,0.94193,0.66186,0.52575,0.56959,0.27318,1.92176,2.44742,0.96577,0.000793,0.000793,0.000793
